1343136201000;6446.69;
1343136202000;6446.94;
1343136203000;6446.96;
1343136204000;6446.96;
1343136205000;6446.96;
1343136206000;6446.95;
1343136207000;6446.99;
1343136208000;6446.99;
1343136209000;6447.01;
1343136210000;6447.43;
1343136211000;6447.43;
1343136212000;6447.43;
1343136213000;6447.43;
1343136214000;6447.47;
1343136215000;6447.33;
1343136216000;6447.33;
1343136217000;6447.33;
1343136218000;6447.33;
1343136219000;6447.03;
1343136220000;6446.52;
1343136221000;6446.52;
1343136222000;6446.52;
1343136223000;6446.56;
1343136224000;6446.73;
1343136225000;6447.06;
1343136226000;6447.18;
1343136227000;6447.57;
1343136228000;6447.57;
1343136229000;6447.56;
1343136230000;6448.18;
1343136231000;6448.32;
1343136232000;6448.43;
1343136233000;6448.22;
1343136234000;6448.18;
1343136235000;6448.06;
1343136236000;6447.95;
1343136237000;6447.85;
1343136238000;6447.79;
1343136239000;6447.79;
1343136240000;6447.71;
1343136241000;6447.69;
1343136242000;6447.69;
1343136243000;6447.77;
1343136244000;6447.77;
1343136245000;6447.99;
1343136246000;6449.01;
1343136247000;6449.33;
1343136248000;6449.33;
1343136249000;6449.3;
1343136250000;6449.24;
1343136251000;6449.26;
1343136252000;6449.23;
1343136253000;6449.02;
1343136254000;6449.0;
1343136255000;6448.99;
1343136256000;6448.99;
1343136257000;6449.2;
1343136258000;6449.15;
1343136259000;6448.97;
1343136260000;6448.92;
1343136261000;6448.8;
1343136262000;6448.8;
1343136263000;6448.76;
1343136264000;6448.72;
1343136265000;6448.64;
1343136266000;6448.39;
1343136267000;6448.28;
1343136268000;6448.28;
1343136269000;6448.28;
1343136270000;6448.28;
1343136271000;6448.28;
1343136272000;6448.28;
1343136273000;6448.26;
1343136274000;6448.42;
1343136275000;6448.37;
1343136276000;6448.37;
1343136277000;6448.37;
1343136278000;6448.27;
1343136279000;6448.27;
1343136280000;6448.27;
1343136281000;6448.27;
1343136282000;6448.27;
1343136283000;6448.54;
1343136284000;6448.65;
1343136285000;6448.43;
1343136286000;6448.43;
1343136287000;6448.43;
1343136288000;6448.41;
1343136289000;6448.41;
1343136290000;6448.12;
1343136291000;6448.16;
1343136292000;6448.27;
1343136293000;6448.27;
1343136294000;6448.27;
1343136295000;6448.32;
1343136296000;6448.11;
1343136297000;6448.11;
1343136298000;6448.11;
1343136299000;6448.08;
1343136300000;6448.08;
1343136301000;6448.02;
1343136302000;6448.02;
1343136303000;6447.89;
1343136304000;6447.72;
1343136305000;6447.84;
1343136306000;6447.9;
1343136307000;6447.9;
1343136308000;6447.93;
1343136309000;6445.74;
1343136310000;6445.78;
1343136311000;6445.15;
1343136312000;6445.52;
1343136313000;6445.8;
1343136314000;6445.77;
1343136315000;6445.77;
1343136316000;6445.57;
1343136317000;6445.56;
1343136318000;6445.56;
1343136319000;6445.85;
1343136320000;6445.84;
1343136321000;6445.75;
1343136322000;6445.98;
1343136323000;6447.55;
1343136324000;6447.58;
1343136325000;6447.58;
1343136326000;6447.6;
1343136327000;6447.66;
1343136328000;6447.57;
1343136329000;6447.57;
1343136330000;6447.57;
1343136331000;6447.57;
1343136332000;6447.68;
1343136333000;6447.68;
1343136334000;6447.68;
1343136335000;6447.67;
1343136336000;6447.67;
1343136337000;6448.05;
1343136338000;6448.15;
1343136339000;6448.17;
1343136340000;6448.22;
1343136341000;6448.22;
1343136342000;6448.22;
1343136343000;6448.31;
1343136344000;6448.31;
1343136345000;6448.43;
1343136346000;6448.47;
1343136347000;6448.79;
1343136348000;6448.92;
1343136349000;6448.85;
1343136350000;6448.85;
1343136351000;6448.85;
1343136352000;6448.84;
1343136353000;6449.49;
1343136354000;6449.94;
1343136355000;6451.14;
1343136356000;6450.93;
1343136357000;6450.83;
1343136358000;6450.85;
1343136359000;6450.85;
1343136360000;6450.85;
1343136361000;6450.67;
1343136362000;6450.88;
1343136363000;6451.04;
1343136364000;6451.0;
